international_handbook,"Which countries are eligible to apply for an eVISA (Student) for Malaysia?","Eligible countries for an eVISA (Student) include China, India, Bangladesh, Sri Lanka, Myanmar, Pakistan, and Nepal.","eVISA, eligibility, countries"
international_handbook,"How long is an eVISA (Student) valid for, and what is its typical processing time?","An eVISA (Student) is only valid for 3 months, and its processing time is typically 48-72 hours.","eVISA, validity, processing time"
international_handbook,"What documents should international students have ready at the Malaysian Immigration Checkpoint upon arrival?","At the Immigration Checkpoint, students should present their Flight Ticket / Boarding Pass, Visa Approval Letter (eVAL), SEV or eVISA, University Offer Letter, and Malaysia Digital Arrival Card (MDAC).","immigration, checkpoint, documents"
international_handbook,"What type of entry permit is issued to international students at the immigration checkpoint, and how long is it valid?","International students will be issued a Special Pass (temporary entry permit) at the immigration checkpoint, which is valid for 30 days.","Special Pass, entry permit, validity"
international_handbook,"What is the first step for international students after arriving at Xiamen University Malaysia?","The first step is to attend the International Student Registration at the International Student Affairs Office (ISAO) and submit copies of their passport and entry stamp from Immigration.","post-arrival, registration, ISAO"
international_handbook,"How soon after arrival must international students undergo medical screening in Malaysia?","All international students must undergo a medical screening at an approved Malaysian clinic within 7 days of arrival.","medical screening, post-arrival, health"
international_handbook,"How long does the Student Pass (Long-Term Visa) application typically take after medical clearance?","Once the medical screening is cleared, the Student Pass processing typically takes 4 to 6 weeks.","student pass, processing, timeline"
international_handbook,"Are international students required to stay on campus at Xiamen University Malaysia?","International students (excluding students from China) must stay on campus during the first year of their study and can apply to shift off campus upon approval from ISAO after completing a year on campus.","accommodation, on-campus, housing"
international_handbook,"Can international students open a local bank account in Malaysia?","Yes, students may open a local bank account after obtaining their student visa, with guidance from the International Student Affairs Office.","bank account, post-arrival, financial"
international_handbook,"What are the two primary categories of student visas offered in Malaysia?","Malaysia offers two primary categories of student visas: Yearly Student Visa and Full-term Student Visa.","student visa, categories, types"
international_handbook,"What are the key differences in renewal requirements between a Full-Term Student Visa and a Yearly Student Visa?","A Full-Term Student Visa does not require yearly visa renewal but still requires yearly i-Kad and insurance renewals. A Yearly Student Visa requires annual renewals for the student pass, i-Kad, and insurance.","visa types, renewal, i-Kad, insurance"
international_handbook,"What factors determine the type of student visa an international student receives in Malaysia?","The type of student visa (yearly or full-term) depends on university policies, immigration requirements, nationality, and other eligibility criteria set by Education Malaysia Global Services (EMGS) and Immigration Malaysia.","visa determination, factors, EMGS"
international_handbook,"What is an i-Kad and why is its renewal necessary for international students?","An i-Kad (International Student Card) is an identification card issued by Immigration Malaysia that serves as an alternative to carrying a passport. Its renewal is a mandatory part of the student visa renewal process for all international students.","i-Kad, identification, renewal"
international_handbook,"When should international students begin their student visa renewal process?","International students should begin their student visa renewal process at least 3 months before its expiration to avoid penalties.","visa renewal, deadline, process"
international_handbook,"What are the eligibility criteria for international student visa renewal?","To be eligible for renewal, students must maintain good academic performance (at least 80% attendance and a CGPA of 2.0 or above), have no disciplinary issues or legal violations, and ensure their passport is valid for at least 12 months from the renewal date.","visa renewal, eligibility, criteria"
international_handbook,"What is the processing time for student visa endorsement after approval?","The processing time for student visa endorsement after approval is 4 to 6 weeks.","visa endorsement, processing time"
international_handbook,"What key considerations should international students make before changing their study program in Malaysia?","Before changing programs, students must consider eligibility for the new course, visa implications (may require a new visa or update), potential for credit transfer, and approval from both the university and EMGS.","program transfer, considerations, visa"
international_handbook,"Do international students need to return to their home country when transferring programs within the same university?","International students who transfer programs within 12 months can proceed without returning to their home country. However, if the transfer exceeds 12 months, they must return to their home country during the new visa application process.","program transfer, home country, duration"
international_handbook,"What are the visa implications if an international student changes to a different university?","If an international student changes to a different university, their current student visa must be cancelled, and a new student visa application is required.","visa implications, university change"
international_handbook,"What are the eligibility criteria for an international student to defer their studies at Xiamen University Malaysia?","Students cannot defer during their first semester, deferment is allowed only once during the entire programme duration, valid supporting documents must be provided, and the deferment period must comply with the university’s maximum allowable duration.","deferment, eligibility, criteria"
international_handbook,"Under what conditions is an international student visa withdrawal required?","A student visa withdrawal is required if a student withdraws permanently from the university, transfers to another institution in Malaysia, or is dismissed from the university.","visa withdrawal, conditions, required"
international_handbook,"What are the consequences of failing to follow the visa withdrawal process?","Consequences of failing to follow the visa withdrawal process include immigration blacklisting, overstaying fines and legal action (detention, deportation), denial of future student visas, and university disciplinary action.","withdrawal, consequences, penalties"
international_handbook,"When is an international student visa cancellation required upon completion of studies?","Visa cancellation is required if a student has successfully completed their program (graduation), completed an exchange or short-term study program, or finished their final semester and does not plan to continue further studies in Malaysia.","visa cancellation, graduation, completion"
international_handbook,"What is a Checkout Memo (COM) and why is it important for international students completing their studies?","A Checkout Memo (COM) is issued by the Malaysian Immigration Department after visa cancellation for students completing their studies. It is required to exit Malaysia and must be presented at immigration checkpoints when departing.","Checkout Memo, COM, departure"
international_handbook,"What are the consequences if an international student fails to cancel their visa upon completion of studies?","Failure to cancel the student visa can result in overstaying penalties (heavy fines, deportation, or detention), immigration blacklisting, and denial of future Malaysian visas.","visa cancellation, failure, consequences"
international_handbook,"What is the first step an international student should take after losing their passport in Malaysia?","The first step an international student should take after losing their passport is to visit the nearest police station and file an official police report as soon as possible.","lost passport, police report, first step"
international_handbook,"After obtaining a new passport, what is the process for transferring the student pass endorsement?","The process involves obtaining a confirmation letter from ISAO, cancelling the student pass on the lost passport with ISAO's assistance, and then applying for a student pass transfer to the new passport with required documents.","passport transfer, student pass, endorsement"
international_handbook,"What are the general rules and regulations for international students in Malaysia?","International students in Malaysia must comply with Malaysian laws, university regulations, and student visa requirements set by Education Malaysia Global Services (EMGS) and the Immigration Department of Malaysia.","rules, regulations, compliance"
international_handbook,"What are the consequences of engaging in illegal activities or unauthorized employment for international students in Malaysia?","Engaging in illegal activities, unauthorized employment, or falsifying documents will lead to immediate deportation, visa cancellation, legal action, and permanent blacklisting from entering Malaysia.","illegal activities, employment, deportation"
international_handbook,"Is an international student visa strictly for study purposes?","Yes, a student visa is strictly for study purposes and cannot be used for employment unless permitted by immigration.","student visa, purpose, employment"
international_handbook,"What are the consequences for international students involved in drug offenses in Malaysia?","Consequences include life imprisonment or the death penalty for drug trafficking, imprisonment and heavy fines for drug possession or consumption, and immediate visa cancellation, deportation, and blacklisting.","drug offenses, consequences, penalties"
international_handbook,"Are international students allowed to work part-time in Malaysia?","International students can only work part-time for a maximum of 20 hours per week during semester breaks, subject to immigration approval. Illegal employment is strictly prohibited.","part-time work, employment, regulations"
international_handbook,"Can international students participate in political activities or demonstrations in Malaysia?","No, international students are strictly prohibited from participating in political activities, protests, or demonstrations in Malaysia, with consequences including immediate arrest, legal prosecution, deportation, and blacklisting.","political activities, prohibition, demonstrations"
international_handbook,"What driving documents are required for international students to drive in Malaysia?","International students must hold a valid Malaysian or International Driving Permit (IDP) to drive in Malaysia, along with valid road tax and insurance.","driving, license, IDP, regulations"
international_handbook,"How should a student report illegal activities they witness or are a victim of?","Students should immediately report to the Xiamen University Malaysia Security Office, the International Student Affairs Office (ISAO), or the Local Police Station (Emergency Hotline: 999).","reporting crime, emergency, security"
international_handbook,"What is the expected general code of conduct for international students on campus?","International students are expected to maintain a high standard of respect, professionalism, and integrity, including respect for authority, peers, diversity, and campus property.","code of conduct, campus, respect"
international_handbook,"What forms of academic dishonesty are strictly prohibited?","Academic dishonesty, including cheating, plagiarism, or forgery, is a serious violation and strictly prohibited.","academic dishonesty, cheating, plagiarism"
international_handbook,"What are the consequences of disrespectful or inappropriate behavior on campus?","Consequences can include a formal warning or counseling, disciplinary action (suspension, probation, or expulsion), and legal action for serious offenses such as harassment or threats.","disrespect, consequences, disciplinary"
international_handbook,"What are the guidelines for proper email communication with university staff?","Guidelines include using a polite and professional tone, starting with a proper greeting, clearly stating the purpose, using proper grammar and spelling, and ending with a thank you and a professional closing.","email etiquette, communication, guidelines"
international_handbook,"What types of language are strictly prohibited in emails to university staff?","Strictly prohibited language in emails includes rude or demanding language, disrespectful tones or accusations, using ALL CAPS or excessive punctuation, and threats, harassment, or any inappropriate content.","email, prohibited language, communication"
