postgrad_handbook,"What are the eligibility criteria for programme transfer for postgraduate students?", "Postgraduate students are eligible to apply for a transfer to another postgraduate programme unless they enrolled for less than one semester, are applying during the year of maximum study duration, are applying for a second programme transfer, or are currently in deferred status.", "programme transfer, eligibility, requirements, students"
postgrad_handbook,"What are the conditions for converting from a Master’s Degree (Research Mode) to a Ph.D. Degree (Research Mode)?", "Students can convert if they are within 9-12 months of their full-time Master's programme, have shown competency at the doctoral level through rigorous internal evaluation, and receive approval from their main supervisor, Head of Programme/Department, and the Postgraduate Studies Unit (PSU).", "conversion, Master's, Ph.D., research"
postgrad_handbook,"What are the attendance requirements for postgraduate students to sit for the final examination?", "Students who have retained less than 80% attendance at lecture and tutorial classes are not allowed to take the final examination.", "attendance, examination, requirements, classes"
postgrad_handbook,"What is the minimum CGPA required for postgraduate students to remain in good academic standing and graduate?", "A Cumulative Grade Point Average (CGPA) of 3.00 and above is required for students to remain in good academic standing and meet the programme's graduation requirements.", "CGPA, graduation, academic, standing"
postgrad_handbook,"What is the fee for retaking courses in Coursework Mode and Mixed Mode programmes, effective January 1, 2024?", "Effective from 01 January 2024, course retakes in Coursework Mode and Mixed Mode programmes are RM 550.00 per credit for ""Science and Technology"" courses and RM 500.00 per credit for ""Arts and Business"" courses.", "retake, fees, coursework, mixed mode"
postgrad_handbook,"Which postgraduate students are exempted from compulsory courses?", "Postgraduate students enrolled under the Master of Arts in Chinese Studies and Doctor of Philosophy (Chinese Studies) programmes are exempted from compulsory courses.", "compulsory, courses, exemption, Chinese Studies"
postgrad_handbook,"What are the exemption requirements for the ""Chinese I"" compulsory course?", "Exemption for ""Chinese I"" can be obtained by scoring at least 270 in HSK Level 5, passing a Chinese language course in a nationally/internationally recognised examination, graduating from a Chinese school with Mandarin as the medium of instruction, or having taken PG102 Chinese I during a Master’s degree in XMUM.", "Chinese I, exemption, HSK, language"
postgrad_handbook,"When are official results released to students?", "Official results will be released to students via student email within three weeks after the end of the final examination week.", "results, release, official, email"
postgrad_handbook,"What is the minimum academic rank for a main supervisor of a Ph.D. student?", "The main supervisor for a Ph.D. student must be at least of the academic rank of associate professor, with special approvals possible for other faculty positions under certain conditions.", "supervisor, Ph.D., rank, associate professor"
postgrad_handbook,"What are the qualification requirements for a main supervisor of a Master's Degree by Research?", "A main supervisor for a Master's Degree by Research must have a doctoral degree; or if they have only a Master’s degree, they must have at least 5 years of experience in teaching and research AND have co-supervised a Master’s candidate.", "Master's, research, supervisor, qualifications"
postgrad_handbook,"What are the qualification requirements for a main supervisor of a Ph.D. Degree by Research?", "A main supervisor for a Ph.D. Degree by Research must have a doctoral degree and be at least an Associate Professor (with exceptions), have at least 2 years of teaching and research experience, AND have supervised a Master’s or Ph.D. research candidate to completion.", "Ph.D., research, supervisor, qualifications"
postgrad_handbook,"What training is required for all postgraduate supervisors?", "All supervisors of Master’s and Ph.D. degree students by Coursework, Research, or Mixed Modes, must go through structured supervisor training.", "supervisor, training, structured, all modes"
postgrad_handbook,"What typically comprises a proposal defence?", "The proposal defence typically comprises the evaluation of the written proposal and an oral presentation with a Q&A session.", "proposal, defence, presentation, evaluation"
postgrad_handbook,"What happens if a student fails their first proposal defence?", "Those who failed the first proposal defence can apply for a second proposal defence after three months of revision.", "proposal, defence, fail, revision"
postgrad_handbook,"When is the mid-term assessment generally conducted for a 3-year Ph.D. programme?", "For a 3-year Ph.D. programme, the mid-term assessment is generally conducted in Year 1 semester 2 OR Year 2 semester 1.", "mid-term, assessment, Ph.D., timeline"
postgrad_handbook,"What happens if a Ph.D. student achieves an unsatisfactory grade in their mid-term assessment twice?", "Should the Ph.D. students fail to achieve a satisfactory grade during the second attempt, due to lacking in research abilities and unsuitable to continue their studies, the student can be subjected to the termination of study.", "mid-term, assessment, unsatisfactory, termination"
postgrad_handbook,"Are Ph.D. students compulsory to participate in the pre-viva voce?", "Yes, Ph.D. students are compulsory to participate in the pre-viva voce before the school/department can organize the thesis review and viva voce.", "pre-viva voce, Ph.D., compulsory, thesis"
postgrad_handbook,"What is the requirement for the panel of the Doctoral Thesis Pre-Viva Voce Committee regarding student supervisors?", "The students’ supervisors shall not participate in the Doctoral Thesis Pre-Viva Voce Committee.", "pre-viva voce, committee, supervisors, exclusion"
postgrad_handbook,"How is doctoral thesis quality evaluation conducted?", "Doctoral thesis quality evaluation is usually conducted offline using a double-blind method, by submitting a redacted version of the thesis to either the respective school at the main campus or the Postgraduate Studies Unit (PSU) with a list of panels for random selection.", "thesis, quality, evaluation, double-blind"
postgrad_handbook,"What is the minimum notice period required for submitting an intent to submit a dissertation/thesis for examination?", "Postgraduate students must submit their intent to submit a dissertation/thesis form by giving three months of notice.", "dissertation, thesis, submission, notice"
postgrad_handbook,"Can a supervisor be an internal examiner for their student's dissertation/thesis?", "A supervisor shall not be the internal examiner for their student’s dissertation/thesis, except for Master’s programmes by coursework mode.", "examiner, supervisor, dissertation, thesis"
postgrad_handbook,"What are the requirements for the Dissertation/Thesis Reviewer Committee for a Ph.D. programme?", "For a Ph.D. programme, the Dissertation/Thesis Reviewer Committee requires a minimum of THREE (3) external reviewers, who must be at least academic staff who is/was the main supervisor of other Ph.D. students OR equivalent professional experts.", "Ph.D., reviewer, committee, external"
postgrad_handbook,"What is the procedure if one examiner deems a dissertation/thesis to be below degree standard?", "If one examiner deems the dissertation/thesis as below the degree standard (score < 70), two additional examiners will be appointed. The student may proceed to the viva voce only if both additional examiners deem it meeting the degree standard. Otherwise, revisions are required, with potential further reviews.", "thesis, review, failure, procedure"
postgrad_handbook,"What are the requirements for the Ph.D. Viva Voce Committee?", "The Ph.D. Viva Voce Committee requires at least FIVE (5) panel members, with at least TWO (2) externals to the University, and cannot include the student’s own supervisor(s). It must include one Chairperson (a Professor) and one secretary, and the viva voce must be documented and recorded.", "Ph.D., viva voce, committee, requirements"
postgrad_handbook,"What is the voting requirement for passing the viva voce and recommending degree conferment?", "A two-thirds majority of the viva voce committee is required for the applicants to pass the viva voce and to be recommended for the conferment of a degree.", "viva voce, voting, degree, conferment"
postgrad_handbook,"What happens if students fail their dissertation/thesis viva voce?", "If students fail their viva voce, the committee may allow them to revise their thesis/dissertation (min 3 months for Master's, 6 months for Ph.D.) and undertake another viva voce within a year (Master's) or two years (Ph.D.). Failing again means no further viva voce.", "viva voce, fail, revision, reapplication"
postgrad_handbook,"What is the maximum amount of similarity permitted for a dissertation/thesis in Turnitin?", "The maximum amount of similarity permitted in Turnitin shall generally be 10% (excluding the candidate’s first author paper publication), unless specified by the school/department with proof.", "plagiarism, Turnitin, similarity, dissertation"
postgrad_handbook,"What is the appeal period for reviewing final assessment results?", "All appeals for reviewing final assessment results must be submitted within the first week of the new semester.", "appeal, assessment, results, deadline"
postgrad_handbook,"What is the fee for appealing a final assessment result?", "RM 50.00 will be charged for each appeal to review a final assessment result.", "appeal, fee, assessment, cost"
postgrad_handbook,"What are the potential penalties for academic misconduct during assessments?", "Penalties for assessment misconduct can include a zero mark for the specific assessment, a zero mark for all assessments where misconduct occurred plus one-semester suspension, retaking the relevant course(s), or expulsion from the University for repeat offenders.", "misconduct, academic, penalties, assessment"
postgrad_handbook,"What are the requirements for the conferment of a Master's or Ph.D. degree by Research?", "For degree conferment by Research, students must pass their dissertation/thesis and all required courses, fulfill publication requirements, pay all outstanding fees, and fulfill all other University requirements.", "degree, conferment, research, requirements"
postgrad_handbook,"What are the requirements for the conferment of a Master's or Ph.D. degree by Coursework or Mixed Mode?", "For degree conferment by Coursework or Mixed Mode, students must pass their dissertation/thesis and all required courses, attain a minimum CGPA of 3.00, fulfill minimum total credit hours, pay all outstanding fees, and fulfill all other University requirements.", "degree, conferment, coursework, mixed mode"
postgrad_handbook,"When is a Letter of Completion issued for Ph.D. programmes with a minimum study duration of three years?", "For Ph.D. programmes with a minimum study duration of three years, a Letter of Completion is issued by the PSU upon reaching the end of the third (3rd) year of study, after fulfilling all academic requirements.", "Ph.D., completion, letter, timeline"
postgrad_handbook,"What are the academic requirements for Master's students to apply for early graduation?", "Master's students applying for early graduation must have completed required credits and courses, demonstrated excellent academic performance, and maintained an average CGPA of 3.7 or above across all courses, in addition to minimum study duration and dissertation writing.", "early graduation, Master's, CGPA, academic"
postgrad_handbook,"What are the thesis writing requirements for Ph.D. students applying for early graduation?", "Ph.D. students applying for early graduation must have completed thesis writing with a minimum of 28,000 words (or 50,000 characters for theses written in Chinese).", "early graduation, Ph.D., thesis, word count"
